State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,500.00","3,000.00","2,878.00",Rs./Quintal,265.5,Metric Tonnes,19-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"4,000.00","4,700.00","4,500.00",Rs./Quintal,"1,454.60",Metric Tonnes,19-11-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"1,500.00","2,500.00","2,177.00",Rs./Quintal,199,Metric Tonnes,19-01-2026
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,500.00","3,000.00","2,827.00",Rs./Quintal,273.3,Metric Tonnes,19-01-2026
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"2,000.00","2,500.00","2,331.00",Rs./Quintal,121.8,Metric Tonnes,18-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"1,500.00","3,000.00","2,850.00",Rs./Quintal,415.4,Metric Tonnes,18-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Coarse (I.R.20),Local,"3,000.00","3,700.00","3,500.00",Rs./Quintal,452.5,Metric Tonnes,18-11-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"1,500.00","2,300.00","2,028.00",Rs./Quintal,49.8,Metric Tonnes,17-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,000.00","3,500.00","2,550.00",Rs./Quintal,645,Metric Tonnes,17-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"2,000.00","2,500.00","2,150.00",Rs./Quintal,0.8,Metric Tonnes,16-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,000.00","2,900.00","2,702.00",Rs./Quintal,"1,204.00",Metric Tonnes,16-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"1,500.00","3,000.00","2,092.00",Rs./Quintal,334.2,Metric Tonnes,16-01-2026
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"1,500.00","3,000.00","2,602.00",Rs./Quintal,"2,267.10",Metric Tonnes,16-01-2026
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"2,000.00","2,500.00","2,289.00",Rs./Quintal,50.1,Metric Tonnes,15-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,000.00","2,500.00","2,200.00",Rs./Quintal,30,Metric Tonnes,15-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"1,000.00","2,300.00","2,000.00",Rs./Quintal,490.6,Metric Tonnes,14-11-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,000.00","3,300.00","3,000.00",Rs./Quintal,218.1,Metric Tonnes,14-11-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,500.00","3,000.00","2,862.00",Rs./Quintal,177.9,Metric Tonnes,14-01-2026
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,000.00","2,700.00","2,500.00",Rs./Quintal,17.5,Metric Tonnes,13-11-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"1,000.00","2,500.00","2,094.00",Rs./Quintal,16.6,Metric Tonnes,13-01-2026
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"1,500.00","3,500.00","2,463.00",Rs./Quintal,401.1,Metric Tonnes,13-01-2026
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"2,000.00","2,800.00","2,600.00",Rs./Quintal,79.9,Metric Tonnes,12-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,000.00","3,000.00","2,700.00",Rs./Quintal,409.1,Metric Tonnes,12-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"2,000.00","3,000.00","2,600.00",Rs./Quintal,461.4,Metric Tonnes,12-11-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"3,000.00","3,600.00","3,500.00",Rs./Quintal,"2,431.80",Metric Tonnes,12-11-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"1,000.00","2,000.00","1,880.00",Rs./Quintal,30.3,Metric Tonnes,12-01-2026
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,000.00","3,000.00","2,628.00",Rs./Quintal,555.1,Metric Tonnes,12-01-2026
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"2,000.00","2,500.00","2,220.00",Rs./Quintal,57,Metric Tonnes,11-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,500.00","3,500.00","3,089.00",Rs./Quintal,433.2,Metric Tonnes,11-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"2,000.00","2,500.00","2,100.00",Rs./Quintal,356.2,Metric Tonnes,11-11-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,000.00","3,200.00","3,000.00",Rs./Quintal,"1,093.40",Metric Tonnes,11-11-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"1,500.00","2,300.00","2,000.00",Rs./Quintal,26.8,Metric Tonnes,10-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,500.00","3,200.00","3,000.00",Rs./Quintal,"1,007.60",Metric Tonnes,10-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"2,000.00","2,700.00","2,500.00",Rs./Quintal,61.5,Metric Tonnes,09-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,500.00","3,000.00","2,700.00",Rs./Quintal,383.3,Metric Tonnes,09-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"1,500.00","2,300.00","2,000.00",Rs./Quintal,60,Metric Tonnes,09-01-2026
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,000.00","3,000.00","2,661.00",Rs./Quintal,534.3,Metric Tonnes,09-01-2026
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"2,000.00","2,500.00","2,200.00",Rs./Quintal,150.9,Metric Tonnes,08-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,000.00","3,000.00","2,450.00",Rs./Quintal,"1,208.40",Metric Tonnes,08-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"1,500.00","2,500.00","2,141.00",Rs./Quintal,227.4,Metric Tonnes,08-01-2026
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,000.00","3,500.00","2,429.00",Rs./Quintal,310.3,Metric Tonnes,08-01-2026
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"1,500.00","2,000.00","1,900.00",Rs./Quintal,12,Metric Tonnes,07-01-2026
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,500.00","3,000.00","2,619.00",Rs./Quintal,497.7,Metric Tonnes,07-01-2026
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"2,000.00","2,500.00","2,140.00",Rs./Quintal,60.5,Metric Tonnes,06-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"3,000.00","3,500.00","3,200.00",Rs./Quintal,379.3,Metric Tonnes,06-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"1,000.00","2,500.00","2,153.00",Rs./Quintal,191.1,Metric Tonnes,06-01-2026
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"1,500.00","2,000.00","1,800.00",Rs./Quintal,143.3,Metric Tonnes,05-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,700.00","3,000.00","2,900.00",Rs./Quintal,229.6,Metric Tonnes,05-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"1,500.00","2,500.00","2,135.00",Rs./Quintal,92.6,Metric Tonnes,05-01-2026
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,000.00","2,700.00","2,545.00",Rs./Quintal,240.4,Metric Tonnes,05-01-2026
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"1,000.00","2,000.00","1,800.00",Rs./Quintal,313.1,Metric Tonnes,04-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,000.00","2,700.00","2,585.00",Rs./Quintal,272.8,Metric Tonnes,04-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"2,000.00","2,700.00","2,500.00",Rs./Quintal,213.6,Metric Tonnes,03-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,700.00","3,500.00","3,100.00",Rs./Quintal,508.9,Metric Tonnes,03-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,500.00","3,000.00","2,782.00",Rs./Quintal,119.7,Metric Tonnes,03-01-2026
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,Broken Rice,Local,"2,000.00","2,500.00","2,200.00",Rs./Quintal,375.8,Metric Tonnes,02-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,500.00","3,500.00","3,100.00",Rs./Quintal,907.4,Metric Tonnes,02-12-2025
Karnataka,Kolar,Bangarpet APMC,Cereals,Rice,IR 20,Local,"2,500.00","3,000.00","2,887.00",Rs./Quintal,53.6,Metric Tonnes,02-01-2026
Karnataka,Kolar,Chintamani APMC,Cereals,Rice,Sona,Local,"3,580.00","4,750.00","3,945.00",Rs./Quintal,54.6,Metric Tonnes,31-12-2025
Karnataka,Kolar,Chintamani APMC,Cereals,Rice,Sona,Local,"4,000.00","5,000.00","4,100.00",Rs./Quintal,6.5,Metric Tonnes,01-01-2026
Karnataka,Kolar,Kolar APMC,Cereals,Rice,Fine,Local,"4,800.00","5,200.00","5,000.00",Rs./Quintal,1.7,Metric Tonnes,19-11-2025
Karnataka,Kolar,Kolar APMC,Cereals,Rice,Fine,Local,"6,600.00","6,800.00","6,700.00",Rs./Quintal,116.5,Metric Tonnes,18-11-2025
Karnataka,Kolar,Malur APMC,Cereals,Rice,Sona,Local,"3,500.00","6,000.00","5,061.00",Rs./Quintal,564.1,Metric Tonnes,29-11-2025
Karnataka,Kolar,Malur APMC,Cereals,Rice,Sona,Local,"4,000.00","7,500.00","7,100.00",Rs./Quintal,15,Metric Tonnes,24-12-2025
Karnataka,Kolar,Malur APMC,Cereals,Rice,Sona,Local,"3,000.00","5,500.00","4,900.00",Rs./Quintal,3.4,Metric Tonnes,13-11-2025
Karnataka,Kolar,Malur APMC,Cereals,Rice,Sona,Local,"2,700.00","6,000.00","4,233.00",Rs./Quintal,31.7,Metric Tonnes,12-11-2025
Karnataka,Kolar,Malur APMC,Cereals,Rice,Sona,Local,"3,500.00","5,000.00","3,814.00",Rs./Quintal,21.5,Metric Tonnes,09-01-2026
Karnataka,Kolar,Malur APMC,Cereals,Rice,Sona,Local,"2,500.00","7,000.00","4,595.00",Rs./Quintal,37.5,Metric Tonnes,05-12-2025
Karnataka,Madikeri(Kodagu),Somvarpet APMC,Cereals,Rice,Sarbati Raw,Grade Range-1,"2,700.00","2,700.00","2,700.00",Rs./Quintal,6.5,Metric Tonnes,31-12-2025
Karnataka,Madikeri(Kodagu),Somvarpet APMC,Cereals,Rice,Sarbati Raw,Grade Range-1,"2,700.00","2,700.00","2,700.00",Rs./Quintal,2,Metric Tonnes,26-11-2025
Karnataka,Madikeri(Kodagu),Somvarpet APMC,Cereals,Rice,Sarbati Raw,Grade Range-1,"2,600.00","2,600.00","2,600.00",Rs./Quintal,27,Metric Tonnes,23-12-2025
Karnataka,Madikeri(Kodagu),Somvarpet APMC,Cereals,Rice,Sarbati Raw,Grade Range-1,"2,700.00","2,700.00","2,700.00",Rs./Quintal,2.9,Metric Tonnes,22-12-2025
Karnataka,Madikeri(Kodagu),Somvarpet APMC,Cereals,Rice,Sarbati Raw,Grade Range-1,"2,700.00","2,700.00","2,700.00",Rs./Quintal,11.1,Metric Tonnes,20-12-2025
Karnataka,Madikeri(Kodagu),Somvarpet APMC,Cereals,Rice,Sarbati Raw,Grade Range-1,"4,700.00","4,700.00","4,700.00",Rs./Quintal,12.8,Metric Tonnes,16-12-2025
Karnataka,Madikeri(Kodagu),Somvarpet APMC,Cereals,Rice,Sarbati Raw,Grade Range-1,"2,700.00","2,700.00","2,700.00",Rs./Quintal,2.6,Metric Tonnes,16-01-2026
Karnataka,Madikeri(Kodagu),Somvarpet APMC,Cereals,Rice,Sarbati Raw,Grade Range-1,"2,600.00","2,600.00","2,600.00",Rs./Quintal,20,Metric Tonnes,15-12-2025
Karnataka,Madikeri(Kodagu),Somvarpet APMC,Cereals,Rice,Sarbati Raw,Grade Range-1,"4,600.00","4,600.00","4,600.00",Rs./Quintal,9.9,Metric Tonnes,13-01-2026
Karnataka,Madikeri(Kodagu),Somvarpet APMC,Cereals,Rice,Sarbati Raw,Grade Range-1,"2,700.00","2,700.00","2,700.00",Rs./Quintal,13,Metric Tonnes,12-12-2025
Karnataka,Madikeri(Kodagu),Somvarpet APMC,Cereals,Rice,Sarbati Raw,Grade Range-1,"2,600.00","2,700.00","2,700.00",Rs./Quintal,10.4,Metric Tonnes,09-12-2025
Karnataka,Madikeri(Kodagu),Somvarpet APMC,Cereals,Rice,Sarbati Raw,Grade Range-1,"2,700.00","2,700.00","2,700.00",Rs./Quintal,9.3,Metric Tonnes,09-01-2026
Karnataka,Madikeri(Kodagu),Somvarpet APMC,Cereals,Rice,Sarbati Raw,Grade Range-1,"2,700.00","2,700.00","2,700.00",Rs./Quintal,3.1,Metric Tonnes,08-12-2025
Karnataka,Madikeri(Kodagu),Somvarpet APMC,Cereals,Rice,Sarbati Raw,Grade Range-1,"2,700.00","3,000.00","2,700.00",Rs./Quintal,26,Metric Tonnes,06-12-2025
Karnataka,Madikeri(Kodagu),Somvarpet APMC,Cereals,Rice,Sarbati Raw,Grade Range-1,"2,400.00","2,400.00","2,400.00",Rs./Quintal,19.8,Metric Tonnes,03-12-2025
Karnataka,Madikeri(Kodagu),Somvarpet APMC,Cereals,Rice,Sarbati Raw,Grade Range-1,"2,400.00","6,000.00","2,400.00",Rs./Quintal,19.8,Metric Tonnes,02-12-2025
Karnataka,Madikeri(Kodagu),Somvarpet APMC,Cereals,Rice,Sarbati Raw,Grade Range-1,"2,700.00","2,700.00","2,700.00",Rs./Quintal,4.6,Metric Tonnes,01-01-2026
Karnataka,Mandya,K.R. Pet APMC,Cereals,Rice,Coarse,Local,"3,000.00","3,000.00","3,000.00",Rs./Quintal,6.5,Metric Tonnes,15-12-2025
Karnataka,Mandya,K.R. Pet APMC,Cereals,Rice,Coarse,Local,"2,900.00","2,900.00","2,900.00",Rs./Quintal,2.5,Metric Tonnes,13-11-2025
Karnataka,Mandya,K.R. Pet APMC,Cereals,Rice,Broken Rice,Local,"2,200.00","2,200.00","2,200.00",Rs./Quintal,100,Metric Tonnes,05-12-2025
Karnataka,Mandya,Srirangapattana APMC,Cereals,Rice,Broken Rice,Local,"2,400.00","2,400.00","2,400.00",Rs./Quintal,15,Metric Tonnes,24-11-2025
Karnataka,Mandya,Srirangapattana APMC,Cereals,Rice,Broken Rice,Local,"2,400.00","2,400.00","2,400.00",Rs./Quintal,15,Metric Tonnes,20-12-2025
Karnataka,Mandya,Srirangapattana APMC,Cereals,Rice,Broken Rice,Local,"3,000.00","3,000.00","3,000.00",Rs./Quintal,15,Metric Tonnes,11-12-2025
Karnataka,Mandya,Srirangapattana APMC,Cereals,Rice,Broken Rice,Local,"2,400.00","2,400.00","2,400.00",Rs./Quintal,30,Metric Tonnes,09-12-2025
Karnataka,Mandya,Srirangapattana APMC,Cereals,Rice,Broken Rice,Local,"3,000.00","3,000.00","3,000.00",Rs./Quintal,16,Metric Tonnes,01-01-2026
Karnataka,Mangalore(Dakshin Kannad),Bantwala APMC,Cereals,Rice,Basmati,Local,"5,300.00","10,000.00","6,000.00",Rs./Quintal,44.8,Metric Tonnes,08-12-2025
Karnataka,Mangalore(Dakshin Kannad),Bantwala APMC,Cereals,Rice,Other,Local,"2,200.00","2,500.00","2,300.00",Rs./Quintal,9,Metric Tonnes,08-12-2025
Karnataka,Mangalore(Dakshin Kannad),Bantwala APMC,Cereals,Rice,Other,Local,"2,300.00","3,000.00","2,400.00",Rs./Quintal,30,Metric Tonnes,02-12-2025
Karnataka,Mangalore(Dakshin Kannad),Belthangdi APMC,Cereals,Rice,Kachha Basmati,Local,"2,177.00","5,200.00","4,400.00",Rs./Quintal,12,Metric Tonnes,17-12-2025
Karnataka,Mysore,Hunsur APMC,Cereals,Rice,Broken Rice,Local,"2,400.00","2,400.00","2,400.00",Rs./Quintal,20,Metric Tonnes,20-01-2026
Karnataka,Mysore,Hunsur APMC,Cereals,Rice,Broken Rice,Local,"2,200.00","2,200.00","2,200.00",Rs./Quintal,20,Metric Tonnes,06-01-2026
Karnataka,Mysore,K.R.Nagar APMC,Cereals,Rice,Jaya,Local,"6,400.00","6,400.00","6,400.00",Rs./Quintal,1.9,Metric Tonnes,04-12-2025
Karnataka,Mysore,Piriya Pattana APMC,Cereals,Rice,Broken Rice,Local,"2,500.00","2,500.00","2,500.00",Rs./Quintal,4,Metric Tonnes,21-01-2026
Karnataka,Mysore,Piriya Pattana APMC,Cereals,Rice,Broken Rice,Local,"2,500.00","2,500.00","2,500.00",Rs./Quintal,10,Metric Tonnes,16-12-2025
Karnataka,Raichur,Sindhanur APMC,Cereals,Rice,Medium,FAQ,"3,800.00","3,800.00","3,800.00",Rs./Quintal,14.3,Metric Tonnes,26-12-2025
Karnataka,Raichur,Sindhanur APMC,Cereals,Rice,Broken Rice,Local,"2,200.00","2,200.00","2,200.00",Rs./Quintal,6.5,Metric Tonnes,21-01-2026
Karnataka,Raichur,Sindhanur APMC,Cereals,Rice,Medium,Local,"3,400.00","3,700.00","3,400.00",Rs./Quintal,38.3,Metric Tonnes,21-01-2026
Karnataka,Raichur,Sindhanur APMC,Cereals,Rice,Broken Rice,Local,"2,000.00","2,000.00","2,000.00",Rs./Quintal,4.8,Metric Tonnes,20-01-2026
Karnataka,Raichur,Sindhanur APMC,Cereals,Rice,Medium,Local,"3,500.00","4,100.00","4,000.00",Rs./Quintal,130.9,Metric Tonnes,20-01-2026
Karnataka,Raichur,Sindhanur APMC,Cereals,Rice,Medium,Local,"4,000.00","4,000.00","4,000.00",Rs./Quintal,16.6,Metric Tonnes,19-01-2026
Karnataka,Raichur,Sindhanur APMC,Cereals,Rice,Medium,Local,"3,950.00","4,000.00","4,000.00",Rs./Quintal,33.8,Metric Tonnes,17-01-2026
Karnataka,Raichur,Sindhanur APMC,Cereals,Rice,Medium,Local,"2,465.00","3,600.00","3,000.00",Rs./Quintal,87.3,Metric Tonnes,16-01-2026
Karnataka,Raichur,Sindhanur APMC,Cereals,Rice,Medium,Local,"3,550.00","3,600.00","3,600.00",Rs./Quintal,29.5,Metric Tonnes,14-01-2026
Karnataka,Raichur,Sindhanur APMC,Cereals,Rice,Broken Rice,Local,"1,900.00","2,400.00","1,900.00",Rs./Quintal,93.9,Metric Tonnes,12-01-2026
Karnataka,Raichur,Sindhanur APMC,Cereals,Rice,Medium,Local,"3,350.00","4,200.00","3,600.00",Rs./Quintal,75,Metric Tonnes,12-01-2026
Karnataka,Raichur,Sindhanur APMC,Cereals,Rice,Broken Rice,Local,"2,200.00","2,200.00","2,200.00",Rs./Quintal,10,Metric Tonnes,08-01-2026
Karnataka,Raichur,Sindhanur APMC,Cereals,Rice,Sona Medium,Local,"3,550.00","4,000.00","4,000.00",Rs./Quintal,43.7,Metric Tonnes,08-01-2026
Karnataka,Raichur,Sindhanur APMC,Cereals,Rice,Medium,Local,"3,200.00","3,200.00","3,200.00",Rs./Quintal,2.6,Metric Tonnes,07-01-2026
Karnataka,Raichur,Sindhanur APMC,Cereals,Rice,Broken Rice,Local,"2,000.00","2,000.00","2,000.00",Rs./Quintal,14.6,Metric Tonnes,06-01-2026
Karnataka,Raichur,Sindhanur APMC,Cereals,Rice,Medium,Local,"4,080.00","4,400.00","4,080.00",Rs./Quintal,6.3,Metric Tonnes,06-01-2026
Karnataka,Raichur,Sindhanur APMC,Cereals,Rice,Broken Rice,Local,"2,350.00","2,350.00","2,350.00",Rs./Quintal,24,Metric Tonnes,05-01-2026
Karnataka,Raichur,Sindhanur APMC,Cereals,Rice,Medium,Local,"4,000.00","4,000.00","4,000.00",Rs./Quintal,0.8,Metric Tonnes,05-01-2026
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,400.00","2,500.00","2,500.00",Rs./Quintal,78,Metric Tonnes,31-12-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,500.00","2,500.00","2,500.00",Rs./Quintal,56,Metric Tonnes,30-12-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,500.00","4,500.00","2,550.00",Rs./Quintal,64.2,Metric Tonnes,29-12-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,500.00","2,500.00","2,500.00",Rs./Quintal,76,Metric Tonnes,26-12-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Broken Rice,Local,"2,000.00","2,200.00","2,034.00",Rs./Quintal,27.8,Metric Tonnes,26-11-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,500.00","2,700.00","2,549.00",Rs./Quintal,73,Metric Tonnes,26-11-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Broken Rice,Local,"2,200.00","2,200.00","2,200.00",Rs./Quintal,20.5,Metric Tonnes,25-11-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,200.00","4,900.00","2,749.00",Rs./Quintal,99,Metric Tonnes,25-11-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Broken Rice,Local,"2,150.00","2,150.00","2,150.00",Rs./Quintal,22,Metric Tonnes,24-11-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,500.00","2,500.00","2,500.00",Rs./Quintal,16,Metric Tonnes,24-11-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Broken Rice,Local,"2,200.00","2,200.00","2,200.00",Rs./Quintal,31.8,Metric Tonnes,23-12-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,350.00","2,500.00","2,500.00",Rs./Quintal,43,Metric Tonnes,23-12-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,350.00","2,500.00","2,500.00",Rs./Quintal,100.5,Metric Tonnes,22-12-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,500.00","2,500.00","2,500.00",Rs./Quintal,28,Metric Tonnes,21-11-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,400.00","2,500.00","2,500.00",Rs./Quintal,36.5,Metric Tonnes,20-12-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,500.00","2,500.00","2,500.00",Rs./Quintal,62,Metric Tonnes,20-01-2026
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,350.00","2,500.00","2,500.00",Rs./Quintal,47.5,Metric Tonnes,19-12-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,100.00","2,100.00","2,100.00",Rs./Quintal,23.5,Metric Tonnes,19-11-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,350.00","2,500.00","2,450.00",Rs./Quintal,67,Metric Tonnes,18-12-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,500.00","2,500.00","2,500.00",Rs./Quintal,37,Metric Tonnes,18-11-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,380.00","2,500.00","2,445.00",Rs./Quintal,33,Metric Tonnes,17-12-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Broken Rice,Local,"2,100.00","2,100.00","2,100.00",Rs./Quintal,19,Metric Tonnes,17-11-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,200.00","2,200.00","2,200.00",Rs./Quintal,30.1,Metric Tonnes,17-11-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,500.00","4,200.00","2,500.00",Rs./Quintal,47,Metric Tonnes,17-01-2026
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,200.00","5,376.00","3,059.00",Rs./Quintal,93.6,Metric Tonnes,16-12-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,200.00","6,000.00","2,200.00",Rs./Quintal,175,Metric Tonnes,16-01-2026
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Kachha Basmati,Local,"2,200.00","2,200.00","2,200.00",Rs./Quintal,34.3,Metric Tonnes,15-12-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,200.00","3,000.00","2,602.00",Rs./Quintal,118,Metric Tonnes,15-12-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,000.00","2,000.00","2,000.00",Rs./Quintal,30,Metric Tonnes,15-11-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Broken Rice,Local,"1,500.00","2,210.00","1,800.00",Rs./Quintal,21.7,Metric Tonnes,14-01-2026
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,350.00","2,500.00","2,500.00",Rs./Quintal,61.5,Metric Tonnes,14-01-2026
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,500.00","2,500.00","2,500.00",Rs./Quintal,36,Metric Tonnes,13-01-2026
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,079.00","2,500.00","2,172.00",Rs./Quintal,"8,640.00",Metric Tonnes,12-12-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Broken Rice,Local,"1,900.00","1,900.00","1,900.00",Rs./Quintal,27.3,Metric Tonnes,12-01-2026
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,200.00","2,500.00","2,330.00",Rs./Quintal,100.5,Metric Tonnes,12-01-2026
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Medium,Local,"2,400.00","3,000.00","2,416.00",Rs./Quintal,244.5,Metric Tonnes,11-12-2025
Karnataka,Shimoga,Bhadravathi APMC,Cereals,Rice,Broken Rice,Local,"2,100.00","2,100.00","2,100.00",Rs./Quintal,21.2,Metric Tonnes,10-12-2025
